ID,Smiles
72,CC(CF)n1cc(C#N)c2cc(-n3cc(C(=O)O)cn3)ccc21
73,N#Cc1cn(-c2ccc(C(=O)O)c(O)c2)cc1-c1ccsc1
74,N#Cc1cn(-c2ccc(C(=O)O)c(F)c2)cc1-c1ccccc1
75,N#Cc1cc(-c2n[nH]c(-c3ccncc3)n2)ccn1
76,CN(C)/C=N/c1nn(-c2ccc(C(=O)O)cc2)cc1C#N
77,COc1cn(-c2ccc(C(=O)O)c(O)c2)cc1C#N
78,N#Cc1ccc(-c2cn(-c3ccc(C(=O)O)c(O)c3)cc2C#N)cc1
79,N#Cc1cn(C2CCOC2)c2ccc(-n3cc(C(=O)O)cn3)cc12
80,N#Cc1cn(-c2ccc(C(=O)O)cc2)cc1-c1csc2ccccc12
81,N#Cc1ccc(-c2cn(-c3ccc(C(=O)O)cc3)cc2C#N)cc1
82,N#Cc1cn(-c2ccc(C(=O)O)c(O)c2)c2cc(Cl)ccc12
83,C=CCOc1ccc(-c2nc(C)c(C(=O)O)[se]2)cc1C#N
84,N#Cc1cn(-c2ccc(C(=O)O)c(O)c2)cc1-c1ccccc1O
85,N#Cc1cn(-c2ccc(C(=O)O)c(O)c2)c2ccc(O)cc12
86,COc1ccc(CCc2cn(-c3ccc(C(=O)O)c(O)c3)cc2C#N)cc1
87,N#Cc1cc(-n2cc(C(=O)O)cn2)ccc1N1CCCC1
88,N#Cc1cn(-c2ccc(C(=O)O)c(O)c2)cc1-c1cccc(O)c1
89,CC(C)CN(C)c1ccc(-n2cc(C(=O)O)cn2)cc1C#N
90,CCOc1ccc(-c2cn(-c3ccc(C(=O)O)c(O)c3)cc2C#N)cc1
91,N#Cc1cn(-c2ccc(C(=O)O)cc2)nc1OCc1ccccc1
92,N#Cc1cn(-c2ccc(C(=O)O)c(O)c2)cc1CCc1ccccc1
93,COCOc1cccc(-c2cn(-c3ccc(C(=O)O)cc3)cc2C#N)c1
94,N#Cc1cn(-c2ccc(C(=O)O)c(O)c2)cc1Cc1ccccc1
95,N#Cc1cn(-c2ccc(C(=O)O)cc2)cc1-c1cccc(OCCCCO)c1
96,COc1ccc2c(C#N)cn(-c3ccc(C(=O)O)c(O)c3)c2c1
97,N#Cc1cn(-c2ccc(C(=O)O)c(O)c2)c2cc(OCCO)ccc12
98,COCCOc1cccc(-c2cn(-c3ccc(C(=O)O)cc3)cc2C#N)c1
99,N#Cc1cccc2c1c(C#N)cn2-c1ccc(C(=O)O)c(O)c1
100,N#Cc1cn(C2CC2)c2ccc(-n3cc(C(=O)O)cn3)cc12
101,N#Cc1cn(-c2ccc(C(=O)O)cc2)cc1-c1ccccc1OCCCO
102,Cc1cn(-c2ccc(C(=O)O)c(O)c2)cc1C#N
103,COc1ccc(-c2cn(-c3ccc(C(=O)O)c(O)c3)cc2C#N)c(F)c1
104,COCCOc1ccc2c(c1)c(C#N)cn2-c1ccc(C(=O)O)c(O)c1
105,N#Cc1cn(-c2ccc(C(=O)O)c(O)c2)cc1-c1ccccc1
106,CC(CF)n1cc(C#N)c2cc(-c3cc(C(=O)O)ccn3)ccc21
107,CC(C)n1cc(C#N)c2cc(-c3cc(C(=O)O)ccn3)ccc21
108,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)n(O)c1C(=O)O
109,N#Cc1cn(-c2ccc(C(=O)O)c(O)c2)cc1-c1csc2ccccc12
110,CSc1ccccc1-c1cn(-c2ccc(C(=O)O)c(O)c2)cc1C#N
111,N#Cc1cn(-c2ccc(C(=O)O)c(O)c2)cc1-c1cccc2c1OCO2
112,N#Cc1cn(-c2ccc(C(=O)O)c(O)c2)c2cc(F)c(F)cc12
113,COc1ccccc1-c1cn(-c2ccc(C(=O)O)c(O)c2)cc1C#N
114,CC(=O)NCCCOc1ccc2c(C#N)cn(-c3ccc(C(=O)O)c(O)c3)c2c1
115,N#Cc1cn(-c2ccc(C(=O)O)cc2F)cc1-c1ccccc1
116,CCOC(=O)c1cn(-c2ccc(C(=O)O)c(O)c2)cc1C(F)(F)F
117,CCOCCOc1cccc(-c2cn(-c3ccc(C(=O)O)cc3)cc2C#N)c1
118,CCC(C)n1cc(C#N)c2cc(-n3cc(C(=O)O)cn3)ccc21
119,COc1ccc2c(c1)c(C#N)cn2-c1ccc(C(=O)O)c(O)c1
120,CC1CCCN1c1ccc(-n2cc(C(=O)O)cn2)cc1C#N
121,c1ccc(-c2cc(-c3n[nH]c(-c4ccncc4)n3)ccn2)cc1
122,Cc1ccc(-c2cn(-c3ccc(C(=O)O)c(O)c3)cc2C#N)cc1
123,N#Cc1cn(-c2ccc(C(=O)O)cc2)cc1-c1cccc2c1OC(F)(F)O2
124,N#Cc1cn(C2CCC2)c2ccc(-n3cc(C(=O)O)cn3)cc12
125,Cc1ccsc1-c1cn(-c2ccc(C(=O)O)c(O)c2)cc1C#N
126,N#Cc1cn(-c2ccc(C(=O)O)cc2)cc1C(=O)N1CCCCC1
127,N#Cc1cn(-c2ccc(C(=O)O)c(O)c2)c2ccc(OCCO)cc12
128,N#Cc1cc(-c2cc(O)nc(N)n2)ccc1OCc1ccc(F)cc1
129,CC(=O)NCCOc1ccc2c(C#N)cn(-c3ccc(C(=O)O)c(O)c3)c2c1
130,CC(C)COc1ccc(-n2cc(C(=O)O)cn2)cc1C#N
131,N#Cc1cn(-c2ccc(C(=O)O)c(O)c2)c2cccc(O)c12
132,CC(=O)Nc1nn(-c2ccc(C(=O)O)cc2)cc1C#N
133,N#Cc1cn(-c2ccc(C(=O)O)cc2)cc1-c1cccc2ccccc12
134,CCc1c(-c2ccccc2)c(C#N)cn1-c1ccc(C(=O)O)c(O)c1
135,N#Cc1cn(-c2ccc(C(=O)O)c(O)c2)c2cc(OCCCCO)ccc12
136,N#Cc1cn(-c2ccc(C(=O)O)cc2)cc1/C=C/c1ccccc1
137,N#Cc1cn(-c2ccc(C(=O)O)cc2)cc1OCc1ccccc1
138,COCCNC(=O)c1cn(-c2ccc(C(=O)O)cc2)cc1C#N
139,N#Cc1ccc2c(c1)c(C#N)cn2-c1ccc(C(=O)O)c(O)c1
140,N#Cc1cn(-c2ccc(C(=O)O)c(O)c2)c2cc(OCC3CC3)ccc12
141,CC(=O)c1ccc(-c2ccc3c(c2)c(C#N)cn3-c2ccc(C(=O)O)cc2)cc1
142,N#Cc1cn(-c2ccc(C(=O)O)c(O)c2)c2ccc(OCC(=O)O)cc12
143,Cc1c(F)cccc1-c1cn(-c2ccc(C(=O)O)c(O)c2)cc1C#N
144,CNC(=O)c1cn(-c2ccc(C(=O)O)cc2)cc1C#N
145,N#Cc1cn(-c2ccc(C(=O)O)c(O)c2)cc1-c1cccc(F)c1
146,N#Cc1cn(-c2ccc(C(=O)O)c(O)c2)cc1-c1ccc2c(c1)OCCO2
147,N#Cc1ccc2c(C#N)cn(-c3ccc(C(=O)O)c(O)c3)c2c1
148,N#Cc1cn(-c2ccc(C(=O)O)c(O)c2)c2cc(OCC(=O)O)ccc12
149,N#Cc1cn(-c2ccc(C(=O)O)cc2)nc1-c1csc2ccccc12
150,CCOc1ccc2c(C#N)cn(-c3ccc(C(=O)O)c(O)c3)c2c1
151,N#Cc1cn(-c2ccc(C(=O)O)c(O)c2)c2cc(OCCCO)ccc12
152,N#Cc1cn(-c2ccc(C(=O)O)c(O)c2)cc1-c1ccccc1Cl
153,Cc1ccccc1-c1cn(-c2ccc(C(=O)O)c(O)c2)cc1C#N
154,CS(=O)(=O)Nc1ccc(-c2ccc3c(c2)c(C#N)cn3-c2ccc(C(=O)O)cc2)cc1
155,COc1ccc(-c2cn(-c3ccc(C(=O)O)c(O)c3)cc2C#N)c(C)c1
156,CC(C)CNc1ccc(-n2cc(C(=O)O)cn2)cc1C#N
